Series,Date,Gain,news,Volume
1,1995-07-14,0.0122769999999999,,277928000
1,1995-07-17,0.001116,,226161600
1,1995-07-18,-0.0078119999999999,,254632000
1,1995-07-19,-0.0133929999999999,,521035200
1,1995-07-20,0.0094869999999999,,331273600
1,1995-07-21,0.0066959999999999,,757881600
1,1995-07-24,0.0122769999999999,,214625600
1,1995-07-25,-0.002232,,263524800
1,1995-07-26,-0.0078119999999999,,171449600
1,1995-07-27,0.0117189999999999,,325180800
1,1995-07-28,-0.0111609999999999,,260937600
1,1995-07-31,-0.004464,,158524800
1,1995-08-01,-0.012277,,210918400
1,1995-08-02,0.0044639999999999,,275128000
1,1995-08-03,0.0078129999999999,,213931200
1,1995-08-04,-0.0066969999999999,,192315200
1,1995-08-07,-0.006696,,193760000
1,1995-08-08,-0.0100449999999999,,234595200
1,1995-08-09,0.004465,,369017600
1,1995-08-10,-0.003349,,164024000
1,1995-08-11,0.001674,,206931200
1,1995-08-14,0.0033479999999999,,167406400
1,1995-08-15,0.001674,,317867200
1,1995-08-16,0.0044639999999999,,292633600
1,1995-08-17,0.0,,246892800
1,1995-08-18,0.0,,241158400
1,1995-08-21,-0.006697,,271779200
1,1995-08-22,0.003349,,217044800
1,1995-08-23,0.0055799999999999,,253803200
1,1995-08-24,0.001116,,287929600
1,1995-08-25,-0.0100439999999999,,134344000
1,1995-08-28,-0.016741,,243040000
1,1995-08-29,0.001116,,317060800
1,1995-08-30,0.001116,,153473600
1,1995-08-31,-0.0033479999999999,,87864000
1,1995-09-01,-0.000558,,98380800
1,1995-09-05,0.0,,179972800
1,1995-09-06,-0.001116,,200760000
1,1995-09-07,0.006697,,262326400
1,1995-09-08,0.0,,174776000
1,1995-09-11,-0.005581,,172491200
1,1995-09-12,-0.0139499999999999,,326256000
1,1995-09-13,-0.0044649999999999,,322750400
1,1995-09-14,-0.012277,,550558400
1,1995-09-15,-0.0133919999999999,,1211963200
1,1995-09-18,0.00279,,621488000
1,1995-09-19,0.0,,490022400
1,1995-09-20,-0.00558,,321809600
1,1995-09-21,0.004464,,347334400
1,1995-09-22,0.001674,,398641600
1,1995-09-25,-0.0065569999999999,,315212800
1,1995-09-26,-0.003349,,250902400
1,1995-09-27,-0.01116,,451236800
1,1995-09-28,0.011161,,331184000
1,1995-09-29,-0.0066969999999999,,283416000
1,1995-10-02,-0.001116,,392000000
1,1995-10-03,-0.0044639999999999,,289822400
1,1995-10-04,-0.002232,,266772800
1,1995-10-05,0.002232,,244070400
1,1995-10-06,-0.009487,,309041600
1,1995-10-09,-0.005022,,372568000
1,1995-10-10,0.0027899999999999,,400265600
1,1995-10-11,-0.003348,,332875200
1,1995-10-12,0.00279,,162052800
1,1995-10-13,0.002233,,235188800
1,1995-10-16,-0.0011159999999999,,182067200
1,1995-10-17,0.001116,,178617600
1,1995-10-18,0.0033479999999999,,512400000
1,1995-10-19,-0.010045,,944899200
1,1995-10-20,-0.001116,,386332800
1,1995-10-23,0.0,,197803200
1,1995-10-24,-0.003348,,213494400
1,1995-10-25,-0.004464,,133302400
1,1995-10-26,0.0,,125865600
1,1995-10-27,-0.001116,,154212800
1,1995-10-30,0.003348,,175638400
1,1995-10-31,0.0094869999999999,,289217600
1,1995-11-01,0.0,,193233600
1,1995-11-02,-0.002232,,152756800
1,1995-11-03,-0.002232,,179435200
1,1995-11-06,0.0145089999999999,,311774400
1,1995-11-07,0.016741,,736388800
1,1995-11-08,-0.0078129999999999,,358825600
1,1995-11-09,-0.0033479999999999,,260108800
1,1995-11-10,0.0033479999999999,,223115200
1,1995-11-13,0.0055799999999999,,317374400
1,1995-11-14,0.0044649999999999,,407276800
1,1995-11-15,-0.008929,,248136000
1,1995-11-16,-0.0083699999999999,,226228800
1,1995-11-17,0.001116,,128531200
1,1995-11-20,-0.0145089999999999,,148456000
1,1995-11-21,-0.001116,,191609600
1,1995-11-22,0.0,,98806400
1,1995-11-24,0.0117189999999999,,109950400
1,1995-11-27,-0.01116,,115875200
1,1995-11-28,0.0055799999999999,,176288000
1,1995-11-29,-0.007813,,105268800
1,1995-11-30,-0.006696,,174854400
1,1995-12-01,-0.0033479999999999,,204209600
1,1995-12-04,-0.0055799999999999,,480681600
1,1995-12-05,0.008929,,363596800
1,1995-12-06,-0.0089289999999999,,201107200
1,1995-12-07,-0.001674,,141926400
1,1995-12-08,0.005581,,141355200
1,1995-12-11,-0.007813,,111652800
1,1995-12-12,-0.00558,,177553600
1,1995-12-13,0.001116,,684902400
1,1995-12-14,-0.00558,,333502400
1,1995-12-15,-0.002232,,726880000
1,1995-12-18,-0.02567,,666534400
1,1995-12-19,0.0,,430864000
1,1995-12-20,-0.0078119999999999,,365736000
1,1995-12-21,-0.0022319999999999,,332875200
1,1995-12-22,-0.003349,,234662400
1,1995-12-26,-0.0039069999999999,,139507200
1,1995-12-27,0.002233,,268564800
1,1995-12-28,-0.0011159999999999,,249995200
1,1995-12-29,-0.001116,,304136000
1,1996-01-02,-0.001116,,139294400
1,1996-01-03,0.0011159999999999,,429833600
1,1996-01-04,-0.007255,,300182400
1,1996-01-05,0.023438,,445928000
1,1996-01-08,0.001116,,121340800
1,1996-01-09,-0.016741,,251216000
1,1996-01-10,0.015625,,365433600
1,1996-01-11,0.0212049999999999,,756739200
1,1996-01-12,-0.007813,,401856000
1,1996-01-15,0.0033489999999999,,363081600
1,1996-01-16,0.0016739999999999,,352912000
1,1996-01-17,-0.003349,,236409600
1,1996-01-18,-0.0083709999999999,,698387200
1,1996-01-19,-0.0100449999999999,,829225600
1,1996-01-22,0.0066959999999999,,499744000
1,1996-01-23,-0.018973,,988288000
1,1996-01-24,0.001116,,655894400
1,1996-01-25,-0.0133929999999999,,445200000
1,1996-01-26,0.002233,,735750400
1,1996-01-29,0.001116,,332595200
1,1996-01-30,0.0027909999999999,,622843200
1,1996-01-31,-0.0011159999999999,,328059200
1,1996-02-01,0.007812,,333043200
1,1996-02-02,0.0033479999999999,,555979200
1,1996-02-05,-0.003906,,318729600
1,1996-02-06,0.003348,,226217600
1,1996-02-07,-0.0133929999999999,,360326400
1,1996-02-08,0.0033479999999999,,263166400
1,1996-02-09,-0.001116,,205688000
1,1996-02-12,0.002232,,194275200
1,1996-02-13,0.001116,,228502400
1,1996-02-14,-0.00558,,163184000
1,1996-02-15,0.0033479999999999,,122080000
1,1996-02-16,-0.00558,,156441600
1,1996-02-20,0.008929,,376913600
1,1996-02-21,0.002232,,221838400
1,1996-02-22,-0.001116,,184184000
1,1996-02-23,0.0,,173286400
1,1996-02-26,-0.004464,,118283200
1,1996-02-27,-0.011161,,149161600
1,1996-02-28,-0.010045,,187913600
1,1996-02-29,0.0,,112884800
1,1996-03-01,-0.006697,,231134400
1,1996-03-04,-0.0089289999999999,,187555200
1,1996-03-05,0.0011159999999999,,118440000
1,1996-03-06,-0.0050219999999999,,99052800
1,1996-03-07,-0.0039059999999999,,260064000
1,1996-03-08,0.0022319999999999,,149004800
1,1996-03-11,-0.0033479999999999,,127008000
1,1996-03-12,-0.0016739999999999,,96152000
1,1996-03-13,-0.001116,,99680000
1,1996-03-14,-0.002232,,93363200
1,1996-03-15,-0.0011159999999999,,101382400
1,1996-03-18,0.0016739999999999,,109132800
1,1996-03-19,-0.00558,,124364800
1,1996-03-20,-0.0044649999999999,,115987200
1,1996-03-21,-0.0033489999999999,,109984000
1,1996-03-22,0.0011169999999999,,107564800
1,1996-03-25,-0.0133929999999999,,164371200
1,1996-03-26,-0.001116,,160798400
1,1996-03-27,0.017857,,429296000
1,1996-03-28,-0.0050219999999999,,295892800
1,1996-03-29,0.00279,,166521600
1,1996-04-01,0.0033489999999999,,158636800
1,1996-04-02,-0.005581,,101438400
1,1996-04-03,-0.0050219999999999,,72240000
1,1996-04-04,-0.0044639999999999,,86049600
1,1996-04-08,0.0044639999999999,,168828800
1,1996-04-09,0.0100449999999999,,235076800
1,1996-04-10,-0.001116,,174764800
1,1996-04-11,-0.0033479999999999,,98268800
1,1996-04-12,-0.003348,,81435200
1,1996-04-15,0.002232,,154078400
1,1996-04-16,0.0,,101416000
1,1996-04-17,-0.005581,,85411200
1,1996-04-18,-0.0055809999999999,,217246400
1,1996-04-19,0.0039059999999999,,101796800
1,1996-04-22,-0.001116,,111115200
1,1996-04-23,-0.0033479999999999,,169948800
1,1996-04-24,-0.003348,,128340800
1,1996-04-25,0.0044639999999999,,174406400
1,1996-04-26,-0.0022319999999999,,188865600
1,1996-04-29,-0.0022319999999999,,121049600
1,1996-04-30,-0.0044639999999999,,136662400
1,1996-05-01,0.0,,112705600
1,1996-05-02,-0.006696,,188305600
1,1996-05-03,-0.002232,,108460800
1,1996-05-06,0.006697,,289486400
1,1996-05-07,0.0044639999999999,,353539200
1,1996-05-08,-0.0044649999999999,,186793600
1,1996-05-09,-0.002232,,98078400
1,1996-05-10,0.0089289999999999,,110588800
1,1996-05-13,-0.0005589999999999,,187017600
1,1996-05-14,-0.0022319999999999,,197624000
1,1996-05-15,0.00558,,292364800
1,1996-05-16,0.001116,,130076800
1,1996-05-17,-0.006696,,123300800
1,1996-05-20,0.000558,,84515200
1,1996-05-21,-0.007812,,114385600
1,1996-05-22,-0.011719,,201880000
1,1996-05-23,0.001116,,124051200
1,1996-05-24,0.0044639999999999,,113243200
1,1996-05-28,-0.0033479999999999,,101852800
1,1996-05-29,-0.012277,,219520000
1,1996-05-30,0.005581,,103465600
1,1996-05-31,0.0044639999999999,,162646400
1,1996-06-03,-0.0100449999999999,,125462400
1,1996-06-04,0.001674,,762238400
1,1996-06-05,-0.0022329999999999,,510104000
1,1996-06-06,-0.006696,,362096000
1,1996-06-07,0.0033479999999999,,267769600
1,1996-06-10,-0.0022319999999999,,106366400
1,1996-06-11,-0.0022319999999999,,153059200
1,1996-06-12,-0.002232,,151916800
1,1996-06-13,0.002232,,191419200
1,1996-06-14,-0.007254,,144961600
1,1996-06-17,-0.004464,,112929600
1,1996-06-18,-0.0078129999999999,,223227200
1,1996-06-19,0.0,,134467200
1,1996-06-20,-0.00558,,147089600
1,1996-06-21,-0.002232,,161851200
1,1996-06-24,-0.0033479999999999,,122763200
1,1996-06-25,-0.0133929999999999,,246960000
1,1996-06-26,-0.006697,,404331200
1,1996-06-27,0.005581,,229241600
1,1996-06-28,0.001116,,115684800
1,1996-07-01,0.0033479999999999,,131980800
1,1996-07-02,-0.0033479999999999,,89006400
1,1996-07-03,-0.0089289999999999,,288612800
1,1996-07-05,0.001116,,106153600
1,1996-07-08,-0.0044639999999999,,188910400
1,1996-07-09,-0.004464,,187824000
1,1996-07-10,-0.0033479999999999,,169388800
1,1996-07-11,-0.007813,,291155200
1,1996-07-12,-0.0027909999999999,,268990400
1,1996-07-15,-0.0083699999999999,,133224000
1,1996-07-16,-0.0044639999999999,,289217600
1,1996-07-17,-0.0044639999999999,,233598400
1,1996-07-18,-0.00558,,897052800
1,1996-07-19,-0.001116,,265977600
1,1996-07-22,-0.00558,,152208000
1,1996-07-23,0.0,,130121600
1,1996-07-24,0.0072549999999999,,264073600
1,1996-07-25,-0.001116,,114430400
1,1996-07-26,0.0044649999999999,,123681600
1,1996-07-29,0.002232,,195697600
1,1996-07-30,-0.011161,,189403200
1,1996-07-31,0.0066969999999999,,92780800
1,1996-08-01,-0.0066969999999999,,110163200
1,1996-08-02,0.0,,127948800
1,1996-08-05,-0.00558,,101012800
1,1996-08-06,0.0044639999999999,,93587200
1,1996-08-07,0.005581,,248460800
1,1996-08-08,-0.002232,,101516800
1,1996-08-09,0.0078119999999999,,230787200
1,1996-08-12,-0.0033479999999999,,151345600
1,1996-08-13,-0.003348,,103510400
1,1996-08-14,0.001116,,71859200
1,1996-08-15,-0.0033479999999999,,107620800
1,1996-08-16,-0.001116,,141758400
1,1996-08-19,0.0111609999999999,,226318400
1,1996-08-20,-0.0033489999999999,,211758400
1,1996-08-21,-0.0044639999999999,,113344000
1,1996-08-22,0.0022319999999999,,87684800
1,1996-08-23,0.0078129999999999,,203459200
1,1996-08-26,0.002232,,89678400
1,1996-08-27,0.0065569999999999,,289307200
1,1996-08-28,0.0,,163598400
1,1996-08-29,-0.0033479999999999,,106926400
1,1996-08-30,-0.004464,,105728000
1,1996-09-03,0.0,,68297600
1,1996-09-04,0.002232,,101449600
1,1996-09-05,-0.00558,,279585600
1,1996-09-06,-0.0011159999999999,,240833600
1,1996-09-09,-0.00558,,148243200
1,1996-09-10,-0.005581,,155713600
1,1996-09-11,-0.0033479999999999,,147201600
1,1996-09-12,-0.00558,,260915200
1,1996-09-13,0.00558,,166611200
1,1996-09-16,0.007813,,244652800
1,1996-09-17,0.001116,,209171200
1,1996-09-18,0.0044639999999999,,353360000
1,1996-09-19,-0.0022329999999999,,119470400
1,1996-09-20,-0.0044639999999999,,149150400
1,1996-09-23,-0.0044639999999999,,45763200
1,1996-09-24,0.0011159999999999,,143785600
1,1996-09-25,-0.0011159999999999,,109043200
1,1996-09-26,0.0,,103286400
1,1996-09-27,0.000558,,81569600
1,1996-09-30,0.000558,,85444800
1,1996-10-01,0.023437,,539246400
1,1996-10-02,0.0,,276819200
1,1996-10-03,-0.0111609999999999,,227718400
1,1996-10-04,-0.000558,,133459200
1,1996-10-07,0.0011159999999999,,95715200
1,1996-10-08,-0.002232,,190433600
1,1996-10-09,-0.0033479999999999,,85209600
1,1996-10-10,0.00279,,276696000
1,1996-10-11,-0.001116,,120691200
1,1996-10-14,0.006696,,269684800
1,1996-10-15,-0.0044649999999999,,363059200
1,1996-10-16,0.0044649999999999,,334745600
1,1996-10-17,-0.0100449999999999,,1026625600
1,1996-10-18,0.0005579999999999,,382659200
1,1996-10-21,-0.007812,,187611200
1,1996-10-22,-0.006697,,213718400
1,1996-10-23,0.0,,160059200
1,1996-10-24,-0.0022319999999999,,84369600
1,1996-10-25,-0.0033479999999999,,77560000
1,1996-10-28,-0.00558,,119996800
1,1996-10-29,-0.012277,,199628800
1,1996-10-30,-0.00558,,257051200
1,1996-10-31,-0.0022319999999999,,194219200
1,1996-11-01,0.0078129999999999,,211332800
1,1996-11-04,0.0,,91268800
1,1996-11-05,0.0089289999999999,,378112000
1,1996-11-06,-0.001116,,180308800
1,1996-11-07,0.004464,,155075200
1,1996-11-08,0.0033479999999999,,188708800
1,1996-11-11,-0.003348,,92534400
1,1996-11-12,-0.0078129999999999,,142956800
1,1996-11-13,0.001674,,83608000
1,1996-11-14,0.001116,,48529600
1,1996-11-15,-0.007813,,130715200
1,1996-11-18,-0.0022319999999999,,152835200
1,1996-11-19,0.0,,124432000
1,1996-11-20,0.001116,,103096000
1,1996-11-21,-0.0033479999999999,,70604800
1,1996-11-22,0.006696,,103980800
1,1996-11-25,-0.0033489999999999,,78948800
1,1996-11-26,-0.00558,,112985600
1,1996-11-27,0.0033479999999999,,89040000
1,1996-11-29,-0.0033479999999999,,42291200
1,1996-12-02,0.0089279999999999,,174977600
1,1996-12-03,-0.001116,,275531200
1,1996-12-04,-0.001116,,190825600
1,1996-12-05,0.0,,142139200
1,1996-12-06,0.006696,,229387200
1,1996-12-09,-0.002232,,158648000
1,1996-12-10,-0.0033479999999999,,184284800
1,1996-12-11,0.002232,,163363200
1,1996-12-12,-0.002232,,87001600
1,1996-12-13,-0.0044649999999999,,89096000
1,1996-12-16,-0.007812,,149240000
1,1996-12-17,0.0011159999999999,,157248000
1,1996-12-18,0.0033479999999999,,205072000
1,1996-12-19,-0.006696,,136886400
1,1996-12-20,0.008928,,546436800
1,1996-12-23,-0.006697,,332304000
1,1996-12-24,-0.001116,,57612800
1,1996-12-26,-0.0022319999999999,,84884800
1,1996-12-27,0.0022319999999999,,136998400
1,1996-12-30,-0.0122769999999999,,261800000
1,1996-12-31,-0.0044639999999999,,383745600
1,1997-01-02,-0.001116,,143113600
1,1997-01-03,0.00558,,119716800
1,1997-01-06,0.0022319999999999,,1882832000
1,1997-01-07,-0.00558,,976931200
1,1997-01-08,-0.00558,,1100131200
1,1997-01-09,0.0,,446656000
1,1997-01-10,0.00558,,353718400
1,1997-01-13,-0.0033489999999999,,305748800
1,1997-01-14,-0.0044649999999999,,255774400
1,1997-01-15,-0.006696,,433092800
1,1997-01-16,-0.003348,,671305600
1,1997-01-17,0.0,,325147200
1,1997-01-20,0.000558,,291625600
1,1997-01-21,0.0022319999999999,,284827200
1,1997-01-22,-0.0016739999999999,,205620800
1,1997-01-23,0.0,,172345600
1,1997-01-24,-0.0033479999999999,,188283200
1,1997-01-27,-0.004464,,214043200
1,1997-01-28,-0.003348,,210560000
1,1997-01-29,0.0,,151704000
1,1997-01-30,0.0,,139932800
1,1997-01-31,0.0,,199628800
1,1997-02-03,-0.005023,,368110400
1,1997-02-04,-0.0078119999999999,,712644800
1,1997-02-05,0.0,,394486400
1,1997-02-06,0.006696,,399504000
1,1997-02-07,-0.006138,,235267200
1,1997-02-10,-0.0044639999999999,,185404800
1,1997-02-11,-0.001674,,140078400
1,1997-02-12,0.0,,176265600
1,1997-02-13,0.0033479999999999,,195832000
1,1997-02-14,0.000558,,237249600
1,1997-02-18,0.01116,,368278400
1,1997-02-19,-0.0022319999999999,,241292800
1,1997-02-20,-0.00558,,124947200
1,1997-02-21,-0.0044649999999999,,211086400
1,1997-02-24,0.0033489999999999,,117588800
1,1997-02-25,-0.001116,,138084800
1,1997-02-26,0.001116,,103174400
1,1997-02-27,0.0,,102995200
1,1997-02-28,-0.005581,,121878400
1,1997-03-03,-0.003348,,130457600
1,1997-03-04,0.002232,,103196800
1,1997-03-05,0.003348,,96163200
1,1997-03-06,-0.003348,,116289600
1,1997-03-07,-0.0022329999999999,,70616000
1,1997-03-10,0.0,,99187200
1,1997-03-11,-0.0022329999999999,,98504000
1,1997-03-12,0.0,,70996800
1,1997-03-13,0.0,,105089600
1,1997-03-14,0.001674,,230417600
1,1997-03-17,0.002232,,192752000
1,1997-03-18,-0.001116,,127075200
1,1997-03-19,-0.002232,,208230400
1,1997-03-20,0.0111609999999999,,317038400
1,1997-03-21,-0.007812,,136460800
1,1997-03-24,0.0,,71220800
1,1997-03-25,-0.0011169999999999,,112560000
1,1997-03-26,0.0033489999999999,,106836800
1,1997-03-27,0.0100449999999999,,1138905600
1,1997-03-31,-0.0033489999999999,,970244800
1,1997-04-01,-0.001116,,220259200
1,1997-04-02,0.001116,,222432000
1,1997-04-03,0.003348,,548856000
1,1997-04-04,0.001116,,475249600
1,1997-04-07,-0.0022319999999999,,255259200
1,1997-04-08,-0.0044639999999999,,193827200
1,1997-04-09,-0.002232,,244988800
1,1997-04-10,-0.0011159999999999,,116984000
1,1997-04-11,-0.005581,,79564800
1,1997-04-14,0.003348,,112358400
1,1997-04-15,-0.006138,,136046400
1,1997-04-16,-0.000558,,86217600
1,1997-04-17,0.0066969999999999,,219464000
1,1997-04-18,-0.006696,,141444800
1,1997-04-21,-0.005581,,89152000
1,1997-04-22,0.0033489999999999,,94651200
1,1997-04-23,-0.0022329999999999,,54488000
1,1997-04-24,-0.005581,,74939200
1,1997-04-25,-0.001116,,87382400
1,1997-04-28,-0.001116,,46771200
1,1997-04-29,-0.0027899999999999,,51755200
1,1997-04-30,0.0,,257633600
1,1997-05-01,0.001116,,72340800
1,1997-05-02,0.0,,101987200
1,1997-05-05,0.0,,98492800
1,1997-05-06,-0.001116,,83148800
1,1997-05-07,-0.0033489999999999,,114217600
1,1997-05-08,0.003348,,82936000
1,1997-05-09,0.000558,,188372800
1,1997-05-12,0.00279,,164976000
1,1997-05-13,0.000558,,197019200
1,1997-05-14,-0.0016739999999999,,135643200
1,1997-05-15,0.0,,99008000
1,1997-05-16,-0.002232,,93296000
1,1997-05-19,-0.0044639999999999,,52259200
1,1997-05-20,0.0022319999999999,,84828800
1,1997-05-21,-0.002232,,122248000
1,1997-05-22,-0.001116,,76764800
1,1997-05-23,0.002232,,67032000
1,1997-05-27,0.0044639999999999,,82084800
1,1997-05-28,-0.0033479999999999,,87539200
1,1997-05-29,-0.004464,,111182400
1,1997-05-30,0.0011169999999999,,177329600
1,1997-06-02,-0.000558,,41585600
1,1997-06-03,-0.000558,,65240000
1,1997-06-04,0.0,,80404800
1,1997-06-05,0.000558,,64612800
1,1997-06-06,0.001116,,52875200
1,1997-06-09,-0.000558,,74804800
1,1997-06-10,-0.0044649999999999,,139048000
1,1997-06-11,0.0,,105403200
1,1997-06-12,-0.00279,,78691200
1,1997-06-13,-0.0022319999999999,,132070400
1,1997-06-16,-0.003348,,134008000
1,1997-06-17,0.006975,,142251200
1,1997-06-18,-0.0016739999999999,,109648000
1,1997-06-19,-0.002232,,121027200
1,1997-06-20,-0.001116,,110185600
1,1997-06-23,-0.0011159999999999,,99545600
1,1997-06-24,-0.001116,,111148800
1,1997-06-25,-0.001674,,198632000
1,1997-06-26,-0.0039069999999999,,381987200
1,1997-06-27,0.0,,157953600
1,1997-06-30,-0.0044639999999999,,171180800
1,1997-07-01,-0.0066959999999999,,450676800
1,1997-07-02,-0.001675,,249961600
1,1997-07-03,0.0050219999999999,,186782400
1,1997-07-07,-0.0011159999999999,,191475200
1,1997-07-08,-0.0011159999999999,,95692800
1,1997-07-09,-0.001116,,142016000
1,1997-07-10,0.003349,,492508800
1,1997-07-11,0.016183,,734944000
1,1997-07-14,0.0033479999999999,,411006400
1,1997-07-15,0.001674,,418353600
1,1997-07-16,0.00558,,446252800
1,1997-07-17,0.0044639999999999,,746267200
1,1997-07-18,-0.0047429999999999,,317564800
1,1997-07-21,-0.012556,,354916800
1,1997-07-22,0.001674,,231336000
1,1997-07-23,-0.005581,,141288000
1,1997-07-24,-0.0027899999999999,,133492800
1,1997-07-25,0.0033479999999999,,217963200
1,1997-07-28,0.0,,110510400
1,1997-07-29,0.000558,,71243200
1,1997-07-30,0.0039059999999999,,374304000
1,1997-07-31,0.001116,,263816000
1,1997-08-01,0.0139509999999999,,481913600
1,1997-08-04,0.0050219999999999,,611318400
1,1997-08-05,-0.001674,,247128000
1,1997-08-06,0.0094869999999999,,4190480000
1,1997-08-07,0.0039069999999999,,3755438400
1,1997-08-08,-0.0089289999999999,,1814164800
1,1997-08-11,-0.015625,,1550998400
1,1997-08-12,-0.017857,,1048398400
1,1997-08-13,0.0122769999999999,,1201424000
1,1997-08-14,-0.0055809999999999,,434448000
1,1997-08-15,0.001116,,260960000
1,1997-08-18,0.0027909999999999,,217840000
1,1997-08-19,0.006696,,289161600
1,1997-08-20,0.001674,,324307200
1,1997-08-21,-0.0044639999999999,,259280000
1,1997-08-22,0.0016749999999999,,227628800
1,1997-08-25,-0.005023,,138633600
1,1997-08-26,-0.0033479999999999,,226206400
1,1997-08-27,0.0027899999999999,,190635200
1,1997-08-28,-0.001116,,95670400
1,1997-08-29,-0.000558,,109670400
1,1997-09-02,0.003348,,186043200
1,1997-09-03,0.0011159999999999,,284132800
1,1997-09-04,-0.000558,,122539200
1,1997-09-05,-0.0039059999999999,,136707200
1,1997-09-08,-0.006697,,175156800
1,1997-09-09,0.004464,,159028800
1,1997-09-10,0.010603,,274064000
1,1997-09-11,-0.0044639999999999,,209876800
1,1997-09-12,-0.001116,,113680000
1,1997-09-15,-0.0033489999999999,,96913600
1,1997-09-16,-0.001116,,134220800
1,1997-09-17,-0.0016749999999999,,86766400
1,1997-09-18,0.007255,,169164800
1,1997-09-19,-0.002232,,94931200
1,1997-09-22,0.006138,,200368000
1,1997-09-23,-0.0044649999999999,,200536000
1,1997-09-24,-0.001674,,222432000
1,1997-09-25,-0.0016739999999999,,223384000
1,1997-09-26,-0.001674,,208320000
1,1997-09-29,0.0033489999999999,,167238400
1,1997-09-30,-0.0027909999999999,,140571200
1,1997-10-01,-0.001395,,130468800
1,1997-10-02,0.0044649999999999,,135408000
1,1997-10-03,0.001116,,162232000
1,1997-10-06,-0.002232,,93296000
1,1997-10-07,-0.0005589999999999,,109289600
1,1997-10-08,-0.002232,,108841600
1,1997-10-09,0.0044639999999999,,187331200
1,1997-10-10,0.010603,,270401600
1,1997-10-13,-0.000558,,158625600
1,1997-10-14,0.0,,165816000
1,1997-10-15,0.0150669999999999,,810868800
1,1997-10-16,0.0033479999999999,,739188800
1,1997-10-17,-0.008928,,438670400
1,1997-10-20,-0.0128349999999999,,411835200
1,1997-10-21,0.0016739999999999,,475272000
1,1997-10-22,-0.0044639999999999,,151177600
1,1997-10-23,-0.0022319999999999,,186782400
1,1997-10-24,-0.0139509999999999,,388236800
1,1997-10-27,0.0,,329358400
1,1997-10-28,0.0189729999999999,,343313600
1,1997-10-29,-0.0083709999999999,,177587200
1,1997-10-30,-0.005023,,188955200
1,1997-10-31,-0.0030689999999999,,267086400
1,1997-11-03,-0.001674,,126011200
1,1997-11-04,0.0016739999999999,,168593600
1,1997-11-05,0.0011169999999999,,387116800
1,1997-11-06,0.0011159999999999,,617086400
1,1997-11-07,0.0078119999999999,,795614400
1,1997-11-10,-0.020647,,1398241600
1,1997-11-11,-0.00558,,332483200
1,1997-11-12,-0.0039059999999999,,208062400
1,1997-11-13,0.0,,257521600
1,1997-11-14,0.0016749999999999,,135038400
1,1997-11-17,-0.003348,,205027200
1,1997-11-18,-0.0039069999999999,,146641600
1,1997-11-19,0.003348,,79587200
1,1997-11-20,0.0027909999999999,,128172800
1,1997-11-21,-0.0039069999999999,,97776000
1,1997-11-24,0.000558,,157348800
1,1997-11-25,-0.00279,,205430400
1,1997-11-26,0.001116,,60412800
1,1997-11-28,0.001116,,41316800
1,1997-12-01,0.000558,,87236800
1,1997-12-02,-0.0133929999999999,,396816000
1,1997-12-03,-0.0027899999999999,,343056000
1,1997-12-04,-0.003348,,199640000
1,1997-12-05,0.002232,,221468800
1,1997-12-08,0.0,,133582400
1,1997-12-09,-0.0022319999999999,,243051200
1,1997-12-10,-0.0027909999999999,,194880000
1,1997-12-11,0.001116,,256939200
1,1997-12-12,-0.00558,,160563200
1,1997-12-15,-0.001674,,165894400
1,1997-12-16,0.0027899999999999,,185628800
1,1997-12-17,-0.0033479999999999,,265294400
1,1997-12-18,-0.0016739999999999,,202048000
1,1997-12-19,0.001116,,190612800
1,1997-12-22,-0.0050219999999999,,159476800
1,1997-12-23,-0.0016749999999999,,458830400
1,1997-12-24,0.001117,,97832000
1,1997-12-26,0.0022329999999999,,107878400
1,1997-12-29,-0.0016739999999999,,278196800
1,1997-12-30,0.001675,,342507200
1,1997-12-31,0.0,,406358400
1,1998-01-02,0.023437,,718110400
1,1998-01-05,-0.00558,,651873600
1,1998-01-06,0.026786,,1812473600
1,1998-01-07,-0.011719,,1041622400
1,1998-01-08,0.006696,,774020800
1,1998-01-09,0.000558,,886547200
1,1998-01-12,0.007254,,516398400
1,1998-01-13,0.007812,,636854400
1,1998-01-14,-0.001116,,589265600
1,1998-01-15,0.0,,559272000
1,1998-01-16,-0.00558,,246355200
1,1998-01-20,0.0,,241561600
1,1998-01-21,0.001395,,190209600
1,1998-01-22,0.0050219999999999,,329728000
1,1998-01-23,0.001116,,233161600
1,1998-01-26,0.0,,146440000
1,1998-01-27,-0.000558,,112235200
1,1998-01-28,0.0,,151121600
1,1998-01-29,-0.003906,,211881600
1,1998-01-30,0.0,,162444800
1,1998-02-02,-0.0072549999999999,,636742400
1,1998-02-03,0.00558,,402617600
1,1998-02-04,0.001674,,170195200
1,1998-02-05,0.000558,,238268800
1,1998-02-06,0.001116,,202339200
1,1998-02-09,0.007254,,494670400
1,1998-02-10,0.00279,,422016000
1,1998-02-11,-0.004464,,211668800
1,1998-02-12,0.002232,,203750400
1,1998-02-13,0.00279,,207995200
1,1998-02-17,0.0011159999999999,,182750400
1,1998-02-18,0.008929,,494592000
1,1998-02-19,-0.0039059999999999,,399660800
1,1998-02-20,-0.0044649999999999,,325416000
1,1998-02-23,0.010044,,477489600
1,1998-02-24,0.0,,456590400
1,1998-02-25,0.008929,,712667200
